,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,month,hour,weekday,count
2860,6/29/11 21:00,3,0,1,1,29.52,32.575,39,15.0013,6,21,3,268.6
2861,6/20/12 21:00,2,0,1,1,34.44,37.88,44,6.0032,6,21,3,268.6
2862,6/27/12 21:00,3,0,1,1,30.34,32.575,35,8.9981,6,21,3,268.6
2863,6/22/11 22:00,3,0,1,2,29.52,34.85,79,12.998,6,22,3,193.2
2864,6/29/11 22:00,3,0,1,1,28.7,31.82,42,12.998,6,22,3,193.2
2865,6/20/12 22:00,2,0,1,1,33.62,37.88,46,7.0015,6,22,3,193.2
2866,6/27/12 22:00,3,0,1,1,29.52,32.575,39,6.0032,6,22,3,193.2
2867,6/22/11 23:00,3,0,1,2,29.52,34.85,79,15.0013,6,23,3,113.6
2868,6/29/11 23:00,3,0,1,1,27.88,31.82,47,12.998,6,23,3,113.6
2869,6/20/12 23:00,2,0,1,1,31.98,37.12,59,7.0015,6,23,3,113.6
2870,6/27/12 23:00,3,0,1,1,27.88,31.82,47,8.9981,6,23,3,113.6
2871,6/23/11 0:00,3,0,1,1,29.52,34.85,79,15.0013,6,0,4,48.6
2872,6/30/11 0:00,3,0,1,1,27.06,31.06,50,11.0014,6,0,4,48.6
2873,6/21/12 0:00,3,0,1,1,30.34,34.85,70,6.0032,6,0,4,48.6
2874,6/28/12 0:00,3,0,1,1,27.06,31.06,50,7.0015,6,0,4,48.6
2875,6/23/11 1:00,3,0,1,1,29.52,34.85,74,15.0013,6,1,4,18.2
2876,6/30/11 1:00,3,0,1,1,26.24,31.06,53,8.9981,6,1,4,18.2
2877,6/21/12 1:00,3,0,1,1,29.52,34.85,79,8.9981,6,1,4,18.2
2878,6/28/12 1:00,3,0,1,1,27.06,31.06,54,0.0,6,1,4,18.2
2879,6/23/11 2:00,3,0,1,1,29.52,34.85,74,15.0013,6,2,4,7.6
2880,6/30/11 2:00,3,0,1,1,25.42,31.06,57,8.9981,6,2,4,7.6
2881,6/21/12 2:00,3,0,1,1,29.52,34.85,79,7.0015,6,2,4,7.6
2882,6/28/12 2:00,3,0,1,1,27.06,31.06,50,6.0032,6,2,4,7.6
2883,6/23/11 3:00,3,0,1,2,29.52,34.85,74,11.0014,6,3,4,4.0
2884,6/30/11 3:00,3,0,1,1,24.6,30.305,60,11.0014,6,3,4,4.0
2885,6/21/12 3:00,3,0,1,1,29.52,34.85,74,0.0,6,3,4,4.0
2886,6/28/12 3:00,3,0,1,1,27.06,31.06,50,6.0032,6,3,4,4.0
2887,6/23/11 4:00,3,0,1,2,28.7,33.335,79,8.9981,6,4,4,5.4
2888,6/30/11 4:00,3,0,1,1,23.78,27.275,64,8.9981,6,4,4,5.4
2889,6/21/12 4:00,3,0,1,1,28.7,33.335,84,6.0032,6,4,4,5.4
2890,6/28/12 4:00,3,0,1,1,25.42,30.305,61,7.0015,6,4,4,5.4
2891,6/23/11 5:00,3,0,1,1,29.52,34.85,74,11.0014,6,5,4,30.0
2892,6/30/11 5:00,3,0,1,1,23.78,27.275,64,16.9979,6,5,4,30.0
2893,6/21/12 5:00,3,0,1,1,28.7,33.335,84,7.0015,6,5,4,30.0
2894,6/28/12 5:00,3,0,1,1,25.42,31.06,57,6.0032,6,5,4,30.0
2895,6/23/11 6:00,3,0,1,1,29.52,34.85,74,11.0014,6,6,4,138.8
2896,6/30/11 6:00,3,0,1,1,24.6,30.305,64,16.9979,6,6,4,138.8
2897,6/21/12 6:00,3,0,1,2,28.7,33.335,84,6.0032,6,6,4,138.8
2898,6/28/12 6:00,3,0,1,1,25.42,31.06,57,6.0032,6,6,4,138.8
2899,6/23/11 7:00,3,0,1,2,29.52,34.85,74,8.9981,6,7,4,367.6
2900,6/30/11 7:00,3,0,1,1,25.42,30.305,61,15.0013,6,7,4,367.6
2901,6/21/12 7:00,3,0,1,2,28.7,33.335,84,6.0032,6,7,4,367.6
2902,6/28/12 7:00,3,0,1,1,25.42,30.305,61,7.0015,6,7,4,367.6
2903,6/23/11 8:00,3,0,1,2,30.34,34.85,70,12.998,6,8,4,537.4
2904,6/30/11 8:00,3,0,1,1,27.88,31.82,47,15.0013,6,8,4,537.4
2905,6/21/12 8:00,3,0,1,1,30.34,34.85,70,0.0,6,8,4,537.4
2906,6/28/12 8:00,3,0,1,1,27.06,31.06,50,8.9981,6,8,4,537.4
2907,6/23/11 9:00,3,0,1,2,30.34,34.85,70,8.9981,6,9,4,269.6
2908,6/30/11 9:00,3,0,1,1,28.7,31.82,42,15.0013,6,9,4,269.6
2909,6/21/12 9:00,3,0,1,1,32.8,37.88,55,12.998,6,9,4,269.6
2910,6/28/12 9:00,3,0,1,1,28.7,32.575,54,11.0014,6,9,4,269.6
2911,6/23/11 10:00,3,0,1,2,31.16,36.365,66,8.9981,6,10,4,148.6
2912,6/30/11 10:00,3,0,1,1,29.52,32.575,42,12.998,6,10,4,148.6
2913,6/21/12 10:00,3,0,1,1,34.44,39.395,49,7.0015,6,10,4,148.6
2914,6/28/12 10:00,3,0,1,1,30.34,33.335,48,12.998,6,10,4,148.6
2915,6/23/11 11:00,3,0,1,3,31.16,36.365,66,16.9979,6,11,4,179.6
2916,6/30/11 11:00,3,0,1,1,30.34,32.575,37,8.9981,6,11,4,179.6
2917,6/21/12 11:00,3,0,1,1,35.26,39.395,41,8.9981,6,11,4,179.6
2918,6/28/12 11:00,3,0,1,1,32.8,34.85,31,12.998,6,11,4,179.6
2919,6/23/11 12:00,3,0,1,2,31.16,36.365,66,19.0012,6,12,4,235.8
2920,6/30/11 12:00,3,0,1,1,31.16,33.335,35,11.0014,6,12,4,235.8
2921,6/21/12 12:00,3,0,1,1,36.9,40.91,35,12.998,6,12,4,235.8
2922,6/28/12 12:00,3,0,1,1,34.44,35.605,26,19.0012,6,12,4,235.8
2923,6/23/11 13:00,3,0,1,2,31.16,35.605,62,19.0012,6,13,4,217.8
2924,6/30/11 13:00,3,0,1,1,31.16,33.335,33,12.998,6,13,4,217.8
2925,6/21/12 13:00,3,0,1,1,36.9,40.91,35,0.0,6,13,4,217.8
2926,6/28/12 13:00,3,0,1,1,35.26,37.12,26,15.0013,6,13,4,217.8
2927,6/23/11 14:00,3,0,1,2,31.16,36.365,66,19.9995,6,14,4,203.8
2928,6/30/11 14:00,3,0,1,1,31.98,34.09,31,12.998,6,14,4,203.8
2929,6/21/12 14:00,3,0,1,1,36.08,39.395,37,11.0014,6,14,4,203.8
2930,6/28/12 14:00,3,0,1,1,35.26,36.365,25,22.0028,6,14,4,203.8
2931,6/23/11 15:00,3,0,1,2,31.16,34.85,52,23.9994,6,15,4,221.6
2932,6/30/11 15:00,3,0,1,1,31.98,33.335,25,16.9979,6,15,4,221.6
2933,6/21/12 15:00,3,0,1,1,37.72,41.665,33,11.0014,6,15,4,221.6
2934,6/28/12 15:00,3,0,1,1,35.26,36.365,25,22.0028,6,15,4,221.6
2935,6/23/11 16:00,3,0,1,2,30.34,34.09,62,19.9995,6,16,4,343.2
2936,6/30/11 16:00,3,0,1,1,32.8,34.85,26,8.9981,6,16,4,343.2
2937,6/21/12 16:00,3,0,1,1,36.9,40.91,35,8.9981,6,16,4,343.2
2938,6/28/12 16:00,3,0,1,1,36.08,37.12,23,12.998,6,16,4,343.2
2939,6/23/11 17:00,3,0,1,2,29.52,34.09,70,23.9994,6,17,4,597.8
2940,6/30/11 17:00,3,0,1,1,31.98,34.09,27,23.9994,6,17,4,597.8
2941,6/21/12 17:00,3,0,1,1,36.08,39.395,37,0.0,6,17,4,597.8
2942,6/28/12 17:00,3,0,1,1,36.08,37.12,22,12.998,6,17,4,597.8
2943,6/23/11 18:00,3,0,1,1,29.52,34.09,70,27.9993,6,18,4,590.4
2944,6/30/11 18:00,3,0,1,1,31.16,33.335,29,16.9979,6,18,4,590.4
2945,6/21/12 18:00,3,0,1,1,35.26,39.395,41,12.998,6,18,4,590.4
2946,6/28/12 18:00,3,0,1,1,35.26,36.365,25,15.0013,6,18,4,590.4
2947,6/23/11 19:00,3,0,1,1,29.52,34.09,70,23.9994,6,19,4,442.6
2948,6/30/11 19:00,3,0,1,1,30.34,32.575,33,12.998,6,19,4,442.6
2949,6/21/12 19:00,3,0,1,1,36.08,40.15,39,15.0013,6,19,4,442.6
2950,6/28/12 19:00,3,0,1,1,34.44,36.365,30,19.9995,6,19,4,442.6
2951,6/23/11 20:00,3,0,1,1,28.7,33.335,74,15.0013,6,20,4,341.0
2952,6/30/11 20:00,3,0,1,1,30.34,32.575,33,12.998,6,20,4,341.0
2953,6/21/12 20:00,3,0,1,1,35.26,39.395,44,12.998,6,20,4,341.0
2954,6/28/12 20:00,3,0,1,1,33.62,36.365,34,12.998,6,20,4,341.0
2955,6/23/11 21:00,3,0,1,1,28.7,33.335,74,12.998,6,21,4,251.4
2956,6/30/11 21:00,3,0,1,1,29.52,32.575,37,7.0015,6,21,4,251.4
2957,6/21/12 21:00,3,0,1,1,33.62,38.635,52,12.998,6,21,4,251.4
2958,6/28/12 21:00,3,0,1,1,31.16,34.85,55,12.998,6,21,4,251.4
2959,6/23/11 22:00,3,0,1,2,28.7,33.335,74,15.0013,6,22,4,185.8
2960,6/30/11 22:00,3,0,1,1,28.7,31.82,42,11.0014,6,22,4,185.8
2961,6/21/12 22:00,3,0,1,1,32.8,39.395,63,11.0014,6,22,4,185.8
2962,6/28/12 22:00,3,0,1,1,31.16,34.85,52,11.0014,6,22,4,185.8
2963,6/23/11 23:00,3,0,1,1,28.7,33.335,74,19.0012,6,23,4,114.8
2964,6/30/11 23:00,3,0,1,1,27.06,31.06,50,0.0,6,23,4,114.8
2965,6/21/12 23:00,3,0,1,1,32.8,38.635,59,6.0032,6,23,4,114.8
2966,6/28/12 23:00,3,0,1,1,30.34,33.335,48,8.9981,6,23,4,114.8
2967,6/24/11 0:00,3,0,1,1,27.88,31.82,79,12.998,6,0,5,69.66666666666667
2968,6/22/12 0:00,3,0,1,2,31.16,36.365,70,7.0015,6,0,5,69.66666666666667
2969,6/29/12 0:00,3,0,1,1,30.34,33.335,48,8.9981,6,0,5,69.66666666666667
2970,6/24/11 1:00,3,0,1,1,27.06,30.305,83,22.0028,6,1,5,30.333333333333332
2971,6/22/12 1:00,3,0,1,1,31.16,37.12,75,11.0014,6,1,5,30.333333333333332
2972,6/29/12 1:00,3,0,1,1,30.34,33.335,51,11.0014,6,1,5,30.333333333333332
2973,6/24/11 2:00,3,0,1,1,27.06,30.305,83,22.0028,6,2,5,14.666666666666666
2974,6/22/12 2:00,3,0,1,1,30.34,35.605,79,0.0,6,2,5,14.666666666666666
2975,6/29/12 2:00,3,0,1,1,29.52,33.335,58,12.998,6,2,5,14.666666666666666
2976,6/24/11 3:00,3,0,1,1,27.06,30.305,83,11.0014,6,3,5,5.666666666666667
2977,6/22/12 3:00,3,0,1,1,30.34,35.605,79,0.0,6,3,5,5.666666666666667
2978,6/29/12 3:00,3,0,1,1,29.52,33.335,58,12.998,6,3,5,5.666666666666667
2979,6/24/11 4:00,3,0,1,1,27.06,30.305,83,6.0032,6,4,5,7.666666666666667
2980,6/22/12 4:00,3,0,1,2,31.16,36.365,66,0.0,6,4,5,7.666666666666667
2981,6/29/12 4:00,3,0,1,1,28.7,32.575,65,11.0014,6,4,5,7.666666666666667
2982,6/24/11 5:00,3,0,1,1,26.24,28.79,89,6.0032,6,5,5,29.333333333333332
2983,6/22/12 5:00,3,0,1,2,30.34,34.85,66,6.0032,6,5,5,29.333333333333332
2984,6/29/12 5:00,3,0,1,1,28.7,32.575,61,7.0015,6,5,5,29.333333333333332
2985,6/24/11 6:00,3,0,1,1,27.06,30.305,83,8.9981,6,6,5,123.0
2986,6/22/12 6:00,3,0,1,2,30.34,34.85,66,0.0,6,6,5,123.0
2987,6/29/12 6:00,3,0,1,2,28.7,32.575,61,11.0014,6,6,5,123.0
2988,6/24/11 7:00,3,0,1,2,27.06,30.305,83,15.0013,6,7,5,342.3333333333333
2989,6/22/12 7:00,3,0,1,1,30.34,34.09,58,11.0014,6,7,5,342.3333333333333
2990,6/29/12 7:00,3,0,1,1,28.7,32.575,61,7.0015,6,7,5,342.3333333333333
2991,6/24/11 8:00,3,0,1,1,28.7,33.335,74,15.0013,6,8,5,575.8333333333334
2992,6/22/12 8:00,3,0,1,1,31.16,34.85,55,8.9981,6,8,5,575.8333333333334
2993,6/29/12 8:00,3,0,1,2,30.34,34.09,55,7.0015,6,8,5,575.8333333333334
2994,6/24/11 9:00,3,0,1,1,30.34,34.09,62,8.9981,6,9,5,285.5
2995,6/22/12 9:00,3,0,1,1,31.16,35.605,58,15.0013,6,9,5,285.5
2996,6/29/12 9:00,3,0,1,1,31.16,34.85,55,11.0014,6,9,5,285.5
2997,6/24/11 10:00,3,0,1,1,32.8,36.365,43,19.0012,6,10,5,185.16666666666666
2998,6/22/12 10:00,3,0,1,1,32.8,37.12,52,23.9994,6,10,5,185.16666666666666
2999,6/29/12 10:00,3,0,1,1,36.9,41.665,39,19.9995,6,10,5,185.16666666666666
3000,6/24/11 11:00,3,0,1,1,32.8,35.605,38,22.0028,6,11,5,218.5
3001,6/22/12 11:00,3,0,1,1,32.8,37.12,49,11.0014,6,11,5,218.5
3002,6/29/12 11:00,3,0,1,2,36.9,42.425,42,19.0012,6,11,5,218.5
3003,6/24/11 12:00,3,0,1,1,32.8,35.605,41,19.0012,6,12,5,298.5
3004,6/22/12 12:00,3,0,1,1,34.44,39.395,49,8.9981,6,12,5,298.5
3005,6/29/12 12:00,3,0,1,2,37.72,43.94,40,16.9979,6,12,5,298.5
3006,6/24/11 13:00,3,0,1,1,32.8,35.605,36,15.0013,6,13,5,294.3333333333333
3007,6/22/12 13:00,3,0,1,1,36.08,40.15,39,15.0013,6,13,5,294.3333333333333
3008,6/29/12 13:00,3,0,1,1,38.54,43.94,38,12.998,6,13,5,294.3333333333333
3009,6/24/11 14:00,3,0,1,1,31.98,34.85,43,19.0012,6,14,5,270.5
3010,6/22/12 14:00,3,0,1,1,36.08,40.15,39,15.0013,6,14,5,270.5
3011,6/29/12 14:00,3,0,1,1,39.36,45.455,36,15.0013,6,14,5,270.5
3012,6/24/11 15:00,3,0,1,1,33.62,36.365,34,26.0027,6,15,5,283.1666666666667
3013,6/22/12 15:00,3,0,1,1,36.9,40.91,35,23.9994,6,15,5,283.1666666666667
3014,6/29/12 15:00,3,0,1,1,39.36,45.455,36,0.0,6,15,5,283.1666666666667
3015,6/24/11 16:00,3,0,1,1,32.8,34.85,33,27.9993,6,16,5,382.0
3016,6/22/12 16:00,3,0,1,1,36.9,40.15,31,15.0013,6,16,5,382.0
3017,6/29/12 16:00,3,0,1,1,39.36,45.455,36,0.0,6,16,5,382.0
3018,6/24/11 17:00,3,0,1,1,31.16,33.335,37,16.9979,6,17,5,578.3333333333334
3019,6/22/12 17:00,3,0,1,2,33.62,36.365,38,11.0014,6,17,5,578.3333333333334
3020,6/29/12 17:00,3,0,1,1,40.18,46.21,34,12.998,6,17,5,578.3333333333334
3021,6/24/11 18:00,3,0,1,1,31.16,33.335,37,19.9995,6,18,5,500.5
3022,6/22/12 18:00,3,0,1,2,32.8,37.88,55,12.998,6,18,5,500.5
3023,6/29/12 18:00,3,0,1,1,39.36,43.18,31,0.0,6,18,5,500.5
3024,6/24/11 19:00,3,0,1,1,30.34,32.575,40,15.0013,6,19,5,348.6666666666667
3025,6/22/12 19:00,3,0,1,2,31.16,34.85,55,35.0008,6,19,5,348.6666666666667
3026,6/29/12 19:00,3,0,1,1,36.9,43.94,47,12.998,6,19,5,348.6666666666667
3027,6/24/11 20:00,3,0,1,1,29.52,32.575,45,11.0014,6,20,5,267.8333333333333
3028,6/22/12 20:00,3,0,1,2,31.16,34.85,55,35.0008,6,20,5,267.8333333333333
3029,6/29/12 20:00,3,0,1,1,37.72,44.695,42,16.9979,6,20,5,267.8333333333333
3030,6/24/11 21:00,3,0,1,1,28.7,32.575,48,8.9981,6,21,5,238.33333333333334
3031,6/22/12 21:00,3,0,1,3,27.88,31.82,65,19.0012,6,21,5,238.33333333333334
3032,6/29/12 21:00,3,0,1,2,35.26,41.665,53,12.998,6,21,5,238.33333333333334
3033,6/24/11 22:00,3,0,1,1,28.7,32.575,48,0.0,6,22,5,194.33333333333334
3034,6/22/12 22:00,3,0,1,1,27.88,31.82,69,8.9981,6,22,5,194.33333333333334
3035,6/29/12 22:00,3,0,1,3,33.62,41.665,63,12.998,6,22,5,194.33333333333334
3036,6/24/11 23:00,3,0,1,1,27.88,31.82,51,8.9981,6,23,5,167.5
3037,6/22/12 23:00,3,0,1,2,27.06,31.06,74,0.0,6,23,5,167.5
3038,6/29/12 23:00,3,0,1,3,33.62,41.665,63,12.998,6,23,5,167.5
3039,6/25/11 0:00,3,0,0,1,27.88,31.82,47,11.0014,6,0,6,123.83333333333333
3040,6/23/12 0:00,3,0,0,1,26.24,28.79,83,0.0,6,0,6,123.83333333333333
3041,6/30/12 0:00,3,0,0,3,26.24,28.79,89,11.0014,6,0,6,123.83333333333333
3042,6/25/11 1:00,3,0,0,1,27.06,31.06,50,11.0014,6,1,6,93.33333333333333
3043,6/23/12 1:00,3,0,0,1,27.06,30.305,78,8.9981,6,1,6,93.33333333333333
3044,6/30/12 1:00,3,0,0,3,26.24,28.79,89,15.0013,6,1,6,93.33333333333333
3045,6/25/11 2:00,3,0,0,2,27.06,31.06,50,12.998,6,2,6,61.5
3046,6/23/12 2:00,3,0,0,2,26.24,28.79,83,12.998,6,2,6,61.5
3047,6/30/12 2:00,3,0,0,2,26.24,28.79,89,0.0,6,2,6,61.5
3048,6/25/11 3:00,3,0,0,1,26.24,31.06,57,12.998,6,3,6,26.5
3049,6/23/12 3:00,3,0,0,2,26.24,28.79,83,6.0032,6,3,6,26.5
3050,6/30/12 3:00,3,0,0,2,26.24,28.79,89,0.0,6,3,6,26.5
3051,6/25/11 4:00,3,0,0,1,26.24,31.06,57,12.998,6,4,6,10.333333333333334
3052,6/23/12 4:00,3,0,0,2,26.24,28.79,83,11.0014,6,4,6,10.333333333333334
3053,6/30/12 4:00,3,0,0,2,25.42,27.275,94,0.0,6,4,6,10.333333333333334
3054,6/25/11 5:00,3,0,0,1,25.42,30.305,61,8.9981,6,5,6,14.166666666666666
3055,6/23/12 5:00,3,0,0,2,26.24,28.79,83,12.998,6,5,6,14.166666666666666
3056,6/30/12 5:00,3,0,0,1,26.24,28.79,89,11.0014,6,5,6,14.166666666666666
3057,6/25/11 6:00,3,0,0,1,26.24,31.06,57,15.0013,6,6,6,43.0
3058,6/23/12 6:00,3,0,0,1,26.24,28.79,83,6.0032,6,6,6,43.0
3059,6/30/12 6:00,3,0,0,1,26.24,28.79,89,11.0014,6,6,6,43.0
3060,6/25/11 7:00,3,0,0,1,26.24,31.06,57,19.0012,6,7,6,77.16666666666667
3061,6/23/12 7:00,3,0,0,1,26.24,28.79,83,11.0014,6,7,6,77.16666666666667
3062,6/30/12 7:00,3,0,0,1,26.24,28.79,89,11.0014,6,7,6,77.16666666666667
3063,6/25/11 8:00,3,0,0,1,28.7,32.575,48,16.9979,6,8,6,176.16666666666666
3064,6/23/12 8:00,3,0,0,1,27.88,31.82,69,15.0013,6,8,6,176.16666666666666
3065,6/30/12 8:00,3,0,0,1,26.24,28.79,89,11.0014,6,8,6,176.16666666666666
3066,6/25/11 9:00,3,0,0,1,29.52,32.575,45,16.9979,6,9,6,285.1666666666667
3067,6/23/12 9:00,3,0,0,1,29.52,34.09,62,12.998,6,9,6,285.1666666666667
3068,6/30/12 9:00,3,0,0,1,26.24,28.79,89,11.0014,6,9,6,285.1666666666667
3069,6/25/11 10:00,3,0,0,1,29.52,32.575,45,12.998,6,10,6,369.8333333333333
3070,6/23/12 10:00,3,0,0,1,30.34,34.09,55,12.998,6,10,6,369.8333333333333
3071,6/30/12 10:00,3,0,0,1,36.08,38.635,30,16.9979,6,10,6,369.8333333333333
3072,6/25/11 11:00,3,0,0,1,30.34,33.335,42,0.0,6,11,6,461.5
3073,6/23/12 11:00,3,0,0,1,31.16,34.09,48,15.0013,6,11,6,461.5
3074,6/30/12 11:00,3,0,0,1,36.08,38.635,30,16.9979,6,11,6,461.5
3075,6/25/11 12:00,3,0,0,1,30.34,32.575,40,19.0012,6,12,6,498.1666666666667
3076,6/23/12 12:00,3,0,0,1,32.8,36.365,43,12.998,6,12,6,498.1666666666667
3077,6/30/12 12:00,3,0,0,1,36.08,38.635,30,16.9979,6,12,6,498.1666666666667
3078,6/25/11 13:00,3,0,0,1,30.34,32.575,40,19.0012,6,13,6,508.5
3079,6/23/12 13:00,3,0,0,1,33.62,36.365,34,12.998,6,13,6,508.5
3080,6/30/12 13:00,3,0,0,1,36.08,38.635,30,16.9979,6,13,6,508.5
3081,6/25/11 14:00,3,0,0,1,30.34,33.335,45,19.9995,6,14,6,496.3333333333333
3082,6/23/12 14:00,3,0,0,1,31.98,34.09,33,16.9979,6,14,6,496.3333333333333
3083,6/30/12 14:00,3,0,0,1,36.08,38.635,30,16.9979,6,14,6,496.3333333333333
3084,6/25/11 15:00,3,0,0,1,30.34,33.335,45,0.0,6,15,6,497.5
3085,6/23/12 15:00,3,0,0,1,34.44,36.365,30,22.0028,6,15,6,497.5
3086,6/30/12 15:00,3,0,0,1,36.08,38.635,30,16.9979,6,15,6,497.5
3087,6/25/11 16:00,3,0,0,1,31.16,34.09,43,19.9995,6,16,6,503.6666666666667
3088,6/23/12 16:00,3,0,0,1,34.44,35.605,26,19.9995,6,16,6,503.6666666666667
3089,6/30/12 16:00,3,0,0,1,36.9,39.395,29,11.0014,6,16,6,503.6666666666667
3090,6/25/11 17:00,3,0,0,1,30.34,33.335,42,15.0013,6,17,6,467.3333333333333
3091,6/23/12 17:00,3,0,0,1,33.62,35.605,26,16.9979,6,17,6,467.3333333333333
3092,6/30/12 17:00,3,0,0,1,36.08,38.635,32,8.9981,6,17,6,467.3333333333333
3093,6/25/11 18:00,3,0,0,1,29.52,32.575,45,16.9979,6,18,6,423.6666666666667
3094,6/23/12 18:00,3,0,0,1,33.62,35.605,26,19.9995,6,18,6,423.6666666666667
3095,6/30/12 18:00,3,0,0,1,36.08,39.395,35,0.0,6,18,6,423.6666666666667
3096,6/25/11 19:00,3,0,0,1,29.52,33.335,48,19.0012,6,19,6,375.0
3097,6/23/12 19:00,3,0,0,1,32.8,34.85,27,12.998,6,19,6,375.0
3098,6/30/12 19:00,3,0,0,1,34.44,37.88,44,16.9979,6,19,6,375.0
3099,6/25/11 20:00,3,0,0,1,28.7,32.575,48,12.998,6,20,6,302.6666666666667
3100,6/23/12 20:00,3,0,0,1,31.98,34.09,31,12.998,6,20,6,302.6666666666667
3101,6/30/12 20:00,3,0,0,1,33.62,38.635,52,11.0014,6,20,6,302.6666666666667
3102,6/25/11 21:00,3,0,0,1,27.88,31.82,51,11.0014,6,21,6,251.66666666666666
3103,6/23/12 21:00,3,0,0,1,31.16,33.335,33,8.9981,6,21,6,251.66666666666666
3104,6/30/12 21:00,3,0,0,1,33.62,38.635,52,11.0014,6,21,6,251.66666666666666
3105,6/25/11 22:00,3,0,0,1,27.88,31.82,47,12.998,6,22,6,210.5
3106,6/23/12 22:00,3,0,0,1,30.34,32.575,37,7.0015,6,22,6,210.5
3107,6/30/12 22:00,3,0,0,1,31.98,37.12,62,11.0014,6,22,6,210.5
3108,6/25/11 23:00,3,0,0,2,27.06,31.06,50,19.9995,6,23,6,180.33333333333334
3109,6/23/12 23:00,3,0,0,1,29.52,32.575,44,0.0,6,23,6,180.33333333333334
3110,6/30/12 23:00,3,0,0,1,31.98,37.12,62,6.0032,6,23,6,180.33333333333334
3111,6/26/11 0:00,3,0,0,1,26.24,31.06,53,0.0,6,0,7,132.66666666666666
3112,6/24/12 0:00,3,0,0,1,28.7,32.575,51,0.0,6,0,7,132.66666666666666
3113,6/26/11 1:00,3,0,0,1,26.24,31.06,53,7.0015,6,1,7,98.33333333333333
3114,6/24/12 1:00,3,0,0,2,27.88,31.82,54,6.0032,6,1,7,98.33333333333333
3115,6/26/11 2:00,3,0,0,1,25.42,31.06,57,7.0015,6,2,7,73.0
3116,6/24/12 2:00,3,0,0,2,27.88,31.82,51,0.0,6,2,7,73.0
3117,6/26/11 3:00,3,0,0,1,24.6,30.305,64,7.0015,6,3,7,35.333333333333336
3118,6/24/12 3:00,3,0,0,2,27.06,31.06,65,6.0032,6,3,7,35.333333333333336
3119,6/26/11 4:00,3,0,0,1,24.6,30.305,64,6.0032,6,4,7,14.0
3120,6/24/12 4:00,3,0,0,2,27.06,31.06,65,0.0,6,4,7,14.0
3121,6/26/11 5:00,3,0,0,1,24.6,30.305,64,0.0,6,5,7,12.833333333333334
3122,6/24/12 5:00,3,0,0,1,25.42,30.305,69,8.9981,6,5,7,12.833333333333334
3123,6/26/11 6:00,3,0,0,1,24.6,30.305,64,0.0,6,6,7,23.833333333333332
3124,6/24/12 6:00,3,0,0,1,26.24,30.305,65,11.0014,6,6,7,23.833333333333332
3125,6/26/11 7:00,3,0,0,1,25.42,30.305,61,0.0,6,7,7,46.166666666666664
3126,6/24/12 7:00,3,0,0,1,26.24,30.305,69,7.0015,6,7,7,46.166666666666664
3127,6/26/11 8:00,3,0,0,1,26.24,31.06,61,12.998,6,8,7,119.0
3128,6/24/12 8:00,3,0,0,1,28.7,32.575,58,0.0,6,8,7,119.0
3129,6/26/11 9:00,3,0,0,1,27.06,31.06,54,6.0032,6,9,7,225.83333333333334
3130,6/24/12 9:00,3,0,0,1,29.52,33.335,51,0.0,6,9,7,225.83333333333334
3131,6/26/11 10:00,3,0,0,1,29.52,33.335,48,7.0015,6,10,7,343.1666666666667
3132,6/24/12 10:00,3,0,0,1,31.16,34.09,40,0.0,6,10,7,343.1666666666667
3133,6/26/11 11:00,3,0,0,1,29.52,32.575,45,8.9981,6,11,7,439.1666666666667
3134,6/24/12 11:00,3,0,0,1,31.16,34.09,40,8.9981,6,11,7,439.1666666666667
3135,6/26/11 12:00,3,0,0,1,30.34,32.575,40,11.0014,6,12,7,492.0
3136,6/24/12 12:00,3,0,0,1,32.8,34.85,33,15.0013,6,12,7,492.0
3137,6/26/11 13:00,3,0,0,1,30.34,32.575,40,0.0,6,13,7,482.5
3138,6/24/12 13:00,3,0,0,1,32.8,34.85,33,19.0012,6,13,7,482.5
3139,6/26/11 14:00,3,0,0,1,30.34,32.575,40,8.9981,6,14,7,462.8333333333333
3140,6/24/12 14:00,3,0,0,1,34.44,36.365,30,19.9995,6,14,7,462.8333333333333
3141,6/26/11 15:00,3,0,0,1,30.34,32.575,40,0.0,6,15,7,453.5
3142,6/24/12 15:00,3,0,0,1,35.26,37.12,28,15.0013,6,15,7,453.5
3143,6/26/11 16:00,3,0,0,1,30.34,33.335,42,12.998,6,16,7,479.3333333333333
3144,6/24/12 16:00,3,0,0,1,34.44,36.365,30,16.9979,6,16,7,479.3333333333333
3145,6/26/11 17:00,3,0,0,2,29.52,32.575,42,11.0014,6,17,7,455.1666666666667
3146,6/24/12 17:00,3,0,0,1,34.44,36.365,32,16.9979,6,17,7,455.1666666666667
3147,6/26/11 18:00,3,0,0,2,29.52,32.575,45,16.9979,6,18,7,402.3333333333333
3148,6/24/12 18:00,3,0,0,1,33.62,36.365,34,16.9979,6,18,7,402.3333333333333
3149,6/26/11 19:00,3,0,0,2,29.52,33.335,48,8.9981,6,19,7,351.5
3150,6/24/12 19:00,3,0,0,1,32.8,35.605,38,19.9995,6,19,7,351.5
3151,6/26/11 20:00,3,0,0,2,28.7,32.575,48,7.0015,6,20,7,282.6666666666667
3152,6/24/12 20:00,3,0,0,1,31.98,34.85,46,16.9979,6,20,7,282.6666666666667
3153,6/26/11 21:00,3,0,0,2,28.7,32.575,54,7.0015,6,21,7,202.83333333333334
