,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,month,hour,weekday,count_x,count_y
3099,6/23/12 7:00,3,0,0,1,26.24,28.79,83,11.0014,6,7,6,77.16666666666667,61.666666666666664
3100,6/30/12 7:00,3,0,0,1,26.24,28.79,89,11.0014,6,7,6,77.16666666666667,61.666666666666664
3101,6/26/11 7:00,3,0,0,1,25.42,30.305,61,0.0,6,7,7,46.166666666666664,61.666666666666664
3102,6/24/12 7:00,3,0,0,1,26.24,30.305,69,7.0015,6,7,7,46.166666666666664,61.666666666666664
3103,6/25/11 8:00,3,0,0,1,28.7,32.575,48,16.9979,6,8,6,176.16666666666666,147.58333333333334
3104,6/23/12 8:00,3,0,0,1,27.88,31.82,69,15.0013,6,8,6,176.16666666666666,147.58333333333334
3105,6/30/12 8:00,3,0,0,1,26.24,28.79,89,11.0014,6,8,6,176.16666666666666,147.58333333333334
3106,6/26/11 8:00,3,0,0,1,26.24,31.06,61,12.998,6,8,7,119.0,147.58333333333334
3107,6/24/12 8:00,3,0,0,1,28.7,32.575,58,0.0,6,8,7,119.0,147.58333333333334
3108,6/25/11 9:00,3,0,0,1,29.52,32.575,45,16.9979,6,9,6,285.1666666666667,255.5
3109,6/23/12 9:00,3,0,0,1,29.52,34.09,62,12.998,6,9,6,285.1666666666667,255.5
3110,6/30/12 9:00,3,0,0,1,26.24,28.79,89,11.0014,6,9,6,285.1666666666667,255.5
3111,6/26/11 9:00,3,0,0,1,27.06,31.06,54,6.0032,6,9,7,225.83333333333334,255.5
3112,6/24/12 9:00,3,0,0,1,29.52,33.335,51,0.0,6,9,7,225.83333333333334,255.5
3113,6/25/11 10:00,3,0,0,1,29.52,32.575,45,12.998,6,10,6,369.8333333333333,356.5
3114,6/23/12 10:00,3,0,0,1,30.34,34.09,55,12.998,6,10,6,369.8333333333333,356.5
3115,6/30/12 10:00,3,0,0,1,36.08,38.635,30,16.9979,6,10,6,369.8333333333333,356.5
3116,6/26/11 10:00,3,0,0,1,29.52,33.335,48,7.0015,6,10,7,343.1666666666667,356.5
3117,6/24/12 10:00,3,0,0,1,31.16,34.09,40,0.0,6,10,7,343.1666666666667,356.5
3118,6/25/11 11:00,3,0,0,1,30.34,33.335,42,0.0,6,11,6,461.5,450.3333333333333
3119,6/23/12 11:00,3,0,0,1,31.16,34.09,48,15.0013,6,11,6,461.5,450.3333333333333
3120,6/30/12 11:00,3,0,0,1,36.08,38.635,30,16.9979,6,11,6,461.5,450.3333333333333
3121,6/26/11 11:00,3,0,0,1,29.52,32.575,45,8.9981,6,11,7,439.1666666666667,450.3333333333333
3122,6/24/12 11:00,3,0,0,1,31.16,34.09,40,8.9981,6,11,7,439.1666666666667,450.3333333333333
3123,6/25/11 12:00,3,0,0,1,30.34,32.575,40,19.0012,6,12,6,498.1666666666667,495.0833333333333
3124,6/23/12 12:00,3,0,0,1,32.8,36.365,43,12.998,6,12,6,498.1666666666667,495.0833333333333
3125,6/30/12 12:00,3,0,0,1,36.08,38.635,30,16.9979,6,12,6,498.1666666666667,495.0833333333333
3126,6/26/11 12:00,3,0,0,1,30.34,32.575,40,11.0014,6,12,7,492.0,495.0833333333333
3127,6/24/12 12:00,3,0,0,1,32.8,34.85,33,15.0013,6,12,7,492.0,495.0833333333333
3128,6/25/11 13:00,3,0,0,1,30.34,32.575,40,19.0012,6,13,6,508.5,495.5
3129,6/23/12 13:00,3,0,0,1,33.62,36.365,34,12.998,6,13,6,508.5,495.5
3130,6/30/12 13:00,3,0,0,1,36.08,38.635,30,16.9979,6,13,6,508.5,495.5
3131,6/26/11 13:00,3,0,0,1,30.34,32.575,40,0.0,6,13,7,482.5,495.5
3132,6/24/12 13:00,3,0,0,1,32.8,34.85,33,19.0012,6,13,7,482.5,495.5
3133,6/25/11 14:00,3,0,0,1,30.34,33.335,45,19.9995,6,14,6,496.3333333333333,479.5833333333333
3134,6/23/12 14:00,3,0,0,1,31.98,34.09,33,16.9979,6,14,6,496.3333333333333,479.5833333333333
3135,6/30/12 14:00,3,0,0,1,36.08,38.635,30,16.9979,6,14,6,496.3333333333333,479.5833333333333
3136,6/26/11 14:00,3,0,0,1,30.34,32.575,40,8.9981,6,14,7,462.8333333333333,479.5833333333333
3137,6/24/12 14:00,3,0,0,1,34.44,36.365,30,19.9995,6,14,7,462.8333333333333,479.5833333333333
3138,6/25/11 15:00,3,0,0,1,30.34,33.335,45,0.0,6,15,6,497.5,475.5
3139,6/23/12 15:00,3,0,0,1,34.44,36.365,30,22.0028,6,15,6,497.5,475.5
3140,6/30/12 15:00,3,0,0,1,36.08,38.635,30,16.9979,6,15,6,497.5,475.5
3141,6/26/11 15:00,3,0,0,1,30.34,32.575,40,0.0,6,15,7,453.5,475.5
3142,6/24/12 15:00,3,0,0,1,35.26,37.12,28,15.0013,6,15,7,453.5,475.5
3143,6/25/11 16:00,3,0,0,1,31.16,34.09,43,19.9995,6,16,6,503.6666666666667,491.5
3144,6/23/12 16:00,3,0,0,1,34.44,35.605,26,19.9995,6,16,6,503.6666666666667,491.5
3145,6/30/12 16:00,3,0,0,1,36.9,39.395,29,11.0014,6,16,6,503.6666666666667,491.5
3146,6/26/11 16:00,3,0,0,1,30.34,33.335,42,12.998,6,16,7,479.3333333333333,491.5
3147,6/24/12 16:00,3,0,0,1,34.44,36.365,30,16.9979,6,16,7,479.3333333333333,491.5
3148,6/25/11 17:00,3,0,0,1,30.34,33.335,42,15.0013,6,17,6,467.3333333333333,461.25
3149,6/23/12 17:00,3,0,0,1,33.62,35.605,26,16.9979,6,17,6,467.3333333333333,461.25
3150,6/30/12 17:00,3,0,0,1,36.08,38.635,32,8.9981,6,17,6,467.3333333333333,461.25
3151,6/26/11 17:00,3,0,0,2,29.52,32.575,42,11.0014,6,17,7,455.1666666666667,461.25
3152,6/24/12 17:00,3,0,0,1,34.44,36.365,32,16.9979,6,17,7,455.1666666666667,461.25
3153,6/25/11 18:00,3,0,0,1,29.52,32.575,45,16.9979,6,18,6,423.6666666666667,413.0
3154,6/23/12 18:00,3,0,0,1,33.62,35.605,26,19.9995,6,18,6,423.6666666666667,413.0
3155,6/30/12 18:00,3,0,0,1,36.08,39.395,35,0.0,6,18,6,423.6666666666667,413.0
3156,6/26/11 18:00,3,0,0,2,29.52,32.575,45,16.9979,6,18,7,402.3333333333333,413.0
3157,6/24/12 18:00,3,0,0,1,33.62,36.365,34,16.9979,6,18,7,402.3333333333333,413.0
3158,6/25/11 19:00,3,0,0,1,29.52,33.335,48,19.0012,6,19,6,375.0,363.25
3159,6/23/12 19:00,3,0,0,1,32.8,34.85,27,12.998,6,19,6,375.0,363.25
3160,6/30/12 19:00,3,0,0,1,34.44,37.88,44,16.9979,6,19,6,375.0,363.25
3161,6/26/11 19:00,3,0,0,2,29.52,33.335,48,8.9981,6,19,7,351.5,363.25
3162,6/24/12 19:00,3,0,0,1,32.8,35.605,38,19.9995,6,19,7,351.5,363.25
3163,6/25/11 20:00,3,0,0,1,28.7,32.575,48,12.998,6,20,6,302.6666666666667,292.6666666666667
3164,6/23/12 20:00,3,0,0,1,31.98,34.09,31,12.998,6,20,6,302.6666666666667,292.6666666666667
3165,6/30/12 20:00,3,0,0,1,33.62,38.635,52,11.0014,6,20,6,302.6666666666667,292.6666666666667
3166,6/26/11 20:00,3,0,0,2,28.7,32.575,48,7.0015,6,20,7,282.6666666666667,292.6666666666667
3167,6/24/12 20:00,3,0,0,1,31.98,34.85,46,16.9979,6,20,7,282.6666666666667,292.6666666666667
3168,6/25/11 21:00,3,0,0,1,27.88,31.82,51,11.0014,6,21,6,251.66666666666666,227.25
3169,6/23/12 21:00,3,0,0,1,31.16,33.335,33,8.9981,6,21,6,251.66666666666666,227.25
3170,6/30/12 21:00,3,0,0,1,33.62,38.635,52,11.0014,6,21,6,251.66666666666666,227.25
3171,6/26/11 21:00,3,0,0,2,28.7,32.575,54,7.0015,6,21,7,202.83333333333334,227.25
3172,6/24/12 21:00,3,0,0,1,31.16,34.85,55,15.0013,6,21,7,202.83333333333334,227.25
3173,6/25/11 22:00,3,0,0,1,27.88,31.82,47,12.998,6,22,6,210.5,184.25
3174,6/23/12 22:00,3,0,0,1,30.34,32.575,37,7.0015,6,22,6,210.5,184.25
3175,6/30/12 22:00,3,0,0,1,31.98,37.12,62,11.0014,6,22,6,210.5,184.25
3176,6/26/11 22:00,3,0,0,1,28.7,32.575,51,0.0,6,22,7,158.0,184.25
3177,6/24/12 22:00,3,0,0,1,30.34,34.09,55,7.0015,6,22,7,158.0,184.25
3178,6/25/11 23:00,3,0,0,2,27.06,31.06,50,19.9995,6,23,6,180.33333333333334,141.08333333333334
3179,6/23/12 23:00,3,0,0,1,29.52,32.575,44,0.0,6,23,6,180.33333333333334,141.08333333333334
3180,6/30/12 23:00,3,0,0,1,31.98,37.12,62,6.0032,6,23,6,180.33333333333334,141.08333333333334
3181,6/26/11 23:00,3,0,0,1,28.7,32.575,54,6.0032,6,23,7,101.83333333333333,141.08333333333334
3182,6/24/12 23:00,3,0,0,1,30.34,34.09,58,7.0015,6,23,7,101.83333333333333,141.08333333333334
3183,7/20/11 0:00,3,0,1,1,28.7,33.335,84,7.0015,7,0,3,45.0,55.08
3184,7/27/11 0:00,3,0,1,2,31.98,35.605,52,11.0014,7,0,3,45.0,55.08
3185,7/25/12 0:00,3,0,1,1,29.52,33.335,58,19.9995,7,0,3,45.0,55.08
3186,7/21/11 0:00,3,0,1,2,31.16,37.12,75,12.998,7,0,4,58.2,55.08
3187,7/28/11 0:00,3,0,1,1,28.7,32.575,51,8.9981,7,0,4,58.2,55.08
3188,7/26/12 0:00,3,0,1,1,27.06,31.06,65,12.998,7,0,4,58.2,55.08
3189,7/22/11 0:00,3,0,1,1,33.62,41.665,63,8.9981,7,0,5,78.4,55.08
3190,7/29/11 0:00,3,0,1,1,30.34,35.605,79,11.0014,7,0,5,78.4,55.08
3191,7/20/12 0:00,3,0,1,3,27.06,29.545,89,6.0032,7,0,5,78.4,55.08
3192,7/27/12 0:00,3,0,1,1,29.52,34.09,70,0.0,7,0,5,78.4,55.08
3193,7/25/11 0:00,3,0,1,2,31.16,36.365,70,0.0,7,0,1,42.2,55.08
3194,7/23/12 0:00,3,0,1,1,27.06,29.545,89,6.0032,7,0,1,42.2,55.08
3195,7/30/12 0:00,3,0,1,1,28.7,33.335,74,6.0032,7,0,1,42.2,55.08
3196,7/26/11 0:00,3,0,1,1,28.7,33.335,79,7.0015,7,0,2,50.5,55.08
3197,7/24/12 0:00,3,0,1,1,28.7,33.335,74,8.9981,7,0,2,50.5,55.08
3198,7/31/12 0:00,3,0,1,1,27.88,31.82,79,8.9981,7,0,2,50.5,55.08
3199,7/20/11 1:00,3,0,1,1,28.7,33.335,84,0.0,7,1,3,14.25,21.92
3200,7/27/11 1:00,3,0,1,1,31.98,35.605,49,12.998,7,1,3,14.25,21.92
3201,7/25/12 1:00,3,0,1,1,28.7,32.575,58,12.998,7,1,3,14.25,21.92
3202,7/21/11 1:00,3,0,1,2,30.34,36.365,84,15.0013,7,1,4,23.4,21.92
3203,7/28/11 1:00,3,0,1,1,29.52,33.335,51,0.0,7,1,4,23.4,21.92
3204,7/26/12 1:00,3,0,1,1,27.06,31.06,65,15.0013,7,1,4,23.4,21.92
3205,7/22/11 1:00,3,0,1,1,32.8,39.395,63,0.0,7,1,5,34.6,21.92
3206,7/29/11 1:00,3,0,1,1,30.34,35.605,79,8.9981,7,1,5,34.6,21.92
3207,7/20/12 1:00,3,0,1,1,27.06,29.545,89,8.9981,7,1,5,34.6,21.92
3208,7/27/12 1:00,3,0,1,1,29.52,34.09,70,7.0015,7,1,5,34.6,21.92
3209,7/25/11 1:00,3,0,1,2,31.16,37.12,75,6.0032,7,1,1,16.2,21.92
3210,7/23/12 1:00,3,0,1,1,27.06,29.545,89,12.998,7,1,1,16.2,21.92
3211,7/30/12 1:00,3,0,1,1,28.7,33.335,74,0.0,7,1,1,16.2,21.92
3212,7/26/11 1:00,3,0,1,1,28.7,33.335,79,7.0015,7,1,2,20.0,21.92
3213,7/24/12 1:00,3,0,1,1,27.88,31.82,79,11.0014,7,1,2,20.0,21.92
3214,7/31/12 1:00,3,0,1,1,27.06,30.305,83,8.9981,7,1,2,20.0,21.92
3215,7/20/11 2:00,3,0,1,1,28.7,33.335,84,0.0,7,2,3,5.75,12.28
3216,7/27/11 2:00,3,0,1,1,31.16,34.85,52,19.9995,7,2,3,5.75,12.28
3217,7/25/12 2:00,3,0,1,1,27.88,31.82,61,15.0013,7,2,3,5.75,12.28
3218,7/21/11 2:00,3,0,1,2,30.34,36.365,84,15.0013,7,2,4,10.4,12.28
3219,7/28/11 2:00,3,0,1,1,29.52,33.335,54,7.0015,7,2,4,10.4,12.28
3220,7/26/12 2:00,3,0,1,1,27.06,31.06,69,16.9979,7,2,4,10.4,12.28
3221,7/22/11 2:00,3,0,1,1,31.98,40.15,79,8.9981,7,2,5,21.4,12.28
3222,7/29/11 2:00,3,0,1,1,30.34,35.605,79,0.0,7,2,5,21.4,12.28
3223,7/20/12 2:00,3,0,1,2,27.06,29.545,89,6.0032,7,2,5,21.4,12.28
3224,7/27/12 2:00,3,0,1,1,28.7,33.335,79,8.9981,7,2,5,21.4,12.28
3225,7/25/11 2:00,3,0,1,2,30.34,35.605,79,6.0032,7,2,1,11.4,12.28
3226,7/23/12 2:00,3,0,1,2,27.06,29.545,94,6.0032,7,2,1,11.4,12.28
3227,7/30/12 2:00,3,0,1,1,27.88,31.82,74,0.0,7,2,1,11.4,12.28
3228,7/26/11 2:00,3,0,1,1,27.88,31.82,89,7.0015,7,2,2,11.333333333333334,12.28
3229,7/24/12 2:00,3,0,1,1,27.06,30.305,83,11.0014,7,2,2,11.333333333333334,12.28
3230,7/31/12 2:00,3,0,1,1,27.06,30.305,83,8.9981,7,2,2,11.333333333333334,12.28
3231,7/20/11 3:00,3,0,1,1,28.7,33.335,84,7.0015,7,3,3,4.75,6.04
3232,7/27/11 3:00,3,0,1,1,29.52,33.335,58,11.0014,7,3,3,4.75,6.04
3233,7/25/12 3:00,3,0,1,1,27.06,31.06,65,15.0013,7,3,3,4.75,6.04
3234,7/21/11 3:00,3,0,1,2,30.34,35.605,79,8.9981,7,3,4,6.4,6.04
3235,7/28/11 3:00,3,0,1,1,29.52,33.335,54,0.0,7,3,4,6.4,6.04
3236,7/26/12 3:00,3,0,1,1,27.06,31.06,69,15.0013,7,3,4,6.4,6.04
3237,7/22/11 3:00,3,0,1,1,31.98,39.395,75,7.0015,7,3,5,8.0,6.04
3238,7/29/11 3:00,3,0,1,1,30.34,35.605,79,0.0,7,3,5,8.0,6.04
3239,7/20/12 3:00,3,0,1,2,27.06,29.545,89,7.0015,7,3,5,8.0,6.04
3240,7/27/12 3:00,3,0,1,1,28.7,33.335,74,11.0014,7,3,5,8.0,6.04
3241,7/25/11 3:00,3,0,1,1,30.34,35.605,79,0.0,7,3,1,6.6,6.04
3242,7/23/12 3:00,3,0,1,2,27.06,29.545,94,6.0032,7,3,1,6.6,6.04
3243,7/30/12 3:00,3,0,1,1,27.06,30.305,83,0.0,7,3,1,6.6,6.04
3244,7/26/11 3:00,3,0,1,1,27.88,31.82,89,8.9981,7,3,2,4.5,6.04
3245,7/24/12 3:00,3,0,1,1,27.06,30.305,83,11.0014,7,3,2,4.5,6.04
3246,7/31/12 3:00,3,0,1,1,27.06,30.305,83,6.0032,7,3,2,4.5,6.04
3247,7/20/11 4:00,3,0,1,1,27.88,31.82,83,0.0,7,4,3,6.0,6.6
3248,7/27/11 4:00,3,0,1,1,29.52,33.335,51,12.998,7,4,3,6.0,6.6
3249,7/25/12 4:00,3,0,1,1,26.24,30.305,65,15.0013,7,4,3,6.0,6.6
3250,7/21/11 4:00,3,0,1,2,29.52,35.605,84,7.0015,7,4,4,6.0,6.6
3251,7/28/11 4:00,3,0,1,1,28.7,32.575,61,7.0015,7,4,4,6.0,6.6
3252,7/26/12 4:00,3,0,1,1,27.06,31.06,74,12.998,7,4,4,6.0,6.6
3253,7/22/11 4:00,3,0,1,1,31.16,37.12,75,7.0015,7,4,5,8.8,6.6
3254,7/29/11 4:00,3,0,1,1,29.52,35.605,84,8.9981,7,4,5,8.8,6.6
3255,7/20/12 4:00,3,0,1,2,27.06,29.545,89,11.0014,7,4,5,8.8,6.6
3256,7/27/12 4:00,3,0,1,1,28.7,33.335,79,0.0,7,4,5,8.8,6.6
3257,7/25/11 4:00,3,0,1,1,29.52,35.605,84,6.0032,7,4,1,6.8,6.6
3258,7/23/12 4:00,3,0,1,2,27.06,29.545,94,8.9981,7,4,1,6.8,6.6
3259,7/30/12 4:00,3,0,1,1,27.06,30.305,83,0.0,7,4,1,6.8,6.6
3260,7/26/11 4:00,3,0,1,1,27.88,31.82,88,11.0014,7,4,2,5.5,6.6
3261,7/24/12 4:00,3,0,1,1,27.06,30.305,83,6.0032,7,4,2,5.5,6.6
3262,7/31/12 4:00,3,0,1,1,27.06,30.305,83,6.0032,7,4,2,5.5,6.6
3263,7/20/11 5:00,3,0,1,1,27.88,31.82,83,7.0015,7,5,3,37.0,32.4
3264,7/27/11 5:00,3,0,1,1,28.7,32.575,54,19.0012,7,5,3,37.0,32.4
3265,7/25/12 5:00,3,0,1,1,26.24,30.305,65,11.0014,7,5,3,37.0,32.4
3266,7/21/11 5:00,3,0,1,2,29.52,35.605,84,7.0015,7,5,4,34.6,32.4
3267,7/28/11 5:00,3,0,1,1,28.7,32.575,65,7.0015,7,5,4,34.6,32.4
3268,7/26/12 5:00,3,0,1,1,27.06,31.06,74,12.998,7,5,4,34.6,32.4
3269,7/22/11 5:00,3,0,1,1,30.34,35.605,79,7.0015,7,5,5,29.8,32.4
3270,7/29/11 5:00,3,0,1,1,29.52,35.605,84,0.0,7,5,5,29.8,32.4
3271,7/20/12 5:00,3,0,1,2,27.06,29.545,89,8.9981,7,5,5,29.8,32.4
3272,7/27/12 5:00,3,0,1,1,28.7,33.335,84,0.0,7,5,5,29.8,32.4
3273,7/25/11 5:00,3,0,1,1,29.52,35.605,84,6.0032,7,5,1,32.2,32.4
3274,7/23/12 5:00,3,0,1,2,27.06,29.545,94,8.9981,7,5,1,32.2,32.4
3275,7/30/12 5:00,3,0,1,1,27.06,30.305,83,7.0015,7,5,1,32.2,32.4
3276,7/26/11 5:00,3,0,1,1,27.06,29.545,89,6.0032,7,5,2,29.833333333333332,32.4
3277,7/24/12 5:00,3,0,1,1,27.06,30.305,83,7.0015,7,5,2,29.833333333333332,32.4
3278,7/31/12 5:00,3,0,1,1,27.06,30.305,83,11.0014,7,5,2,29.833333333333332,32.4
3279,7/20/11 6:00,3,0,1,2,27.88,31.82,89,7.0015,7,6,3,147.25,135.16
3280,7/27/11 6:00,3,0,1,1,28.7,32.575,54,15.0013,7,6,3,147.25,135.16
3281,7/25/12 6:00,3,0,1,1,26.24,30.305,65,12.998,7,6,3,147.25,135.16
3282,7/21/11 6:00,3,0,1,2,29.52,35.605,84,7.0015,7,6,4,142.2,135.16
3283,7/28/11 6:00,3,0,1,1,28.7,32.575,70,6.0032,7,6,4,142.2,135.16
3284,7/26/12 6:00,3,0,1,1,27.06,30.305,78,16.9979,7,6,4,142.2,135.16
3285,7/22/11 6:00,3,0,1,1,31.16,37.12,75,6.0032,7,6,5,117.6,135.16
3286,7/29/11 6:00,3,0,1,2,29.52,35.605,84,0.0,7,6,5,117.6,135.16
3287,7/20/12 6:00,3,0,1,2,27.06,29.545,89,11.0014,7,6,5,117.6,135.16
3288,7/27/12 6:00,3,0,1,1,28.7,33.335,79,0.0,7,6,5,117.6,135.16
3289,7/25/11 6:00,3,0,1,2,29.52,35.605,84,6.0032,7,6,1,118.8,135.16
3290,7/23/12 6:00,3,0,1,2,27.88,31.82,89,6.0032,7,6,1,118.8,135.16
3291,7/30/12 6:00,3,0,1,1,27.06,30.305,83,11.0014,7,6,1,118.8,135.16
3292,7/26/11 6:00,3,0,1,1,27.88,31.82,83,15.0013,7,6,2,149.5,135.16
3293,7/24/12 6:00,3,0,1,1,27.06,30.305,83,8.9981,7,6,2,149.5,135.16
3294,7/31/12 6:00,3,0,1,1,26.24,28.79,89,11.0014,7,6,2,149.5,135.16
3295,7/20/11 7:00,3,0,1,2,28.7,33.335,84,7.0015,7,7,3,404.25,372.08
3296,7/27/11 7:00,3,0,1,1,29.52,33.335,48,16.9979,7,7,3,404.25,372.08
3297,7/25/12 7:00,3,0,1,1,27.06,31.06,50,22.0028,7,7,3,404.25,372.08
3298,7/21/11 7:00,3,0,1,2,30.34,36.365,84,8.9981,7,7,4,390.8,372.08
3299,7/28/11 7:00,3,0,1,1,29.52,34.09,70,11.0014,7,7,4,390.8,372.08
3300,7/26/12 7:00,3,0,1,1,28.7,33.335,74,16.9979,7,7,4,390.8,372.08
3301,7/22/11 7:00,3,0,1,2,32.8,40.15,66,7.0015,7,7,5,316.4,372.08
3302,7/29/11 7:00,3,0,1,2,30.34,35.605,79,6.0032,7,7,5,316.4,372.08
3303,7/20/12 7:00,3,0,1,2,27.06,29.545,89,12.998,7,7,5,316.4,372.08
3304,7/27/12 7:00,3,0,1,1,29.52,34.09,70,12.998,7,7,5,316.4,372.08
3305,7/25/11 7:00,3,0,1,2,30.34,35.605,79,0.0,7,7,1,341.0,372.08
3306,7/23/12 7:00,3,0,1,1,28.7,33.335,84,8.9981,7,7,1,341.0,372.08
3307,7/30/12 7:00,3,0,1,1,28.7,33.335,79,6.0032,7,7,1,341.0,372.08
3308,7/26/11 7:00,3,0,1,1,29.52,34.09,66,19.0012,7,7,2,407.3333333333333,372.08
3309,7/24/12 7:00,3,0,1,1,28.7,33.335,74,11.0014,7,7,2,407.3333333333333,372.08
3310,7/31/12 7:00,3,0,1,1,27.88,31.82,83,15.0013,7,7,2,407.3333333333333,372.08
3311,7/20/11 8:00,3,0,1,1,30.34,35.605,74,0.0,7,8,3,557.5,542.12
3312,7/27/11 8:00,3,0,1,1,30.34,33.335,42,16.9979,7,8,3,557.5,542.12
3313,7/25/12 8:00,3,0,1,1,28.7,31.82,42,16.9979,7,8,3,557.5,542.12
3314,7/21/11 8:00,3,0,1,2,31.16,37.88,79,11.0014,7,8,4,567.6,542.12
3315,7/28/11 8:00,3,0,1,1,30.34,34.85,66,11.0014,7,8,4,567.6,542.12
3316,7/26/12 8:00,3,0,1,2,28.7,33.335,74,16.9979,7,8,4,567.6,542.12
3317,7/22/11 8:00,3,0,1,2,34.44,42.425,63,11.0014,7,8,5,562.2,542.12
3318,7/29/11 8:00,3,0,1,2,31.16,38.635,77,0.0,7,8,5,562.2,542.12
3319,7/20/12 8:00,3,0,1,2,27.88,31.82,83,11.0014,7,8,5,562.2,542.12
3320,7/27/12 8:00,3,0,1,1,31.16,36.365,66,6.0032,7,8,5,562.2,542.12
3321,7/25/11 8:00,3,0,1,2,31.16,37.12,75,0.0,7,8,1,491.4,542.12
3322,7/23/12 8:00,3,0,1,1,29.52,34.85,79,7.0015,7,8,1,491.4,542.12
3323,7/30/12 8:00,3,0,1,2,29.52,34.85,74,7.0015,7,8,1,491.4,542.12
3324,7/26/11 8:00,3,0,1,1,30.34,34.09,55,12.998,7,8,2,536.1666666666666,542.12
3325,7/24/12 8:00,3,0,1,1,30.34,34.85,70,12.998,7,8,2,536.1666666666666,542.12
3326,7/31/12 8:00,3,0,1,1,28.7,33.335,79,8.9981,7,8,2,536.1666666666666,542.12
3327,7/20/11 9:00,3,0,1,1,30.34,34.85,70,6.0032,7,9,3,250.0,268.36
3328,7/27/11 9:00,3,0,1,1,31.16,33.335,35,16.9979,7,9,3,250.0,268.36
3329,7/25/12 9:00,3,0,1,1,29.52,32.575,37,19.9995,7,9,3,250.0,268.36
3330,7/21/11 9:00,3,0,1,2,32.8,40.91,75,16.9979,7,9,4,268.2,268.36
3331,7/28/11 9:00,3,0,1,1,31.98,37.12,59,12.998,7,9,4,268.2,268.36
3332,7/26/12 9:00,3,0,1,2,29.52,34.09,70,8.9981,7,9,4,268.2,268.36
3333,7/22/11 9:00,3,0,1,1,35.26,44.695,63,6.0032,7,9,5,285.2,268.36
3334,7/29/11 9:00,3,0,1,1,35.26,40.15,47,16.9979,7,9,5,285.2,268.36
3335,7/20/12 9:00,3,0,1,2,28.7,33.335,79,8.9981,7,9,5,285.2,268.36
3336,7/27/12 9:00,3,0,1,1,33.62,38.635,49,19.0012,7,9,5,285.2,268.36
3337,7/25/11 9:00,3,0,1,1,32.8,40.15,66,0.0,7,9,1,283.4,268.36
3338,7/23/12 9:00,3,0,1,2,30.34,35.605,74,8.9981,7,9,1,283.4,268.36
3339,7/30/12 9:00,3,0,1,2,30.34,34.85,70,0.0,7,9,1,283.4,268.36
3340,7/26/11 9:00,3,0,1,1,31.16,34.09,40,15.0013,7,9,2,254.16666666666666,268.36
3341,7/24/12 9:00,3,0,1,1,34.44,40.15,53,0.0,7,9,2,254.16666666666666,268.36
3342,7/31/12 9:00,3,0,1,1,29.52,34.09,70,7.0015,7,9,2,254.16666666666666,268.36
3343,7/20/11 10:00,3,0,1,1,31.16,36.365,70,0.0,7,10,3,122.25,160.4
3344,7/27/11 10:00,3,0,1,1,31.98,34.09,33,0.0,7,10,3,122.25,160.4
3345,7/25/12 10:00,3,0,1,1,30.34,32.575,37,0.0,7,10,3,122.25,160.4
3346,7/21/11 10:00,3,0,1,2,33.62,43.18,71,15.0013,7,10,4,165.2,160.4
3347,7/28/11 10:00,3,0,1,1,32.8,37.88,55,19.0012,7,10,4,165.2,160.4
3348,7/26/12 10:00,3,0,1,1,30.34,34.85,70,15.0013,7,10,4,165.2,160.4
3349,7/22/11 10:00,3,0,1,1,36.9,46.21,53,6.0032,7,10,5,190.4,160.4
3350,7/29/11 10:00,3,0,1,1,36.9,42.425,42,19.0012,7,10,5,190.4,160.4
3351,7/20/12 10:00,3,0,1,2,28.7,33.335,79,11.0014,7,10,5,190.4,160.4
3352,7/27/12 10:00,3,0,1,1,34.44,38.635,47,0.0,7,10,5,190.4,160.4
3353,7/25/11 10:00,3,0,1,1,33.62,40.15,59,0.0,7,10,1,156.4,160.4
3354,7/23/12 10:00,3,0,1,2,31.98,37.12,62,0.0,7,10,1,156.4,160.4
3355,7/30/12 10:00,3,0,1,2,30.34,34.85,66,15.0013,7,10,1,156.4,160.4
3356,7/26/11 10:00,3,0,1,1,32.8,34.85,31,15.0013,7,10,2,160.16666666666666,160.4
3357,7/24/12 10:00,3,0,1,1,33.62,39.395,56,19.9995,7,10,2,160.16666666666666,160.4
3358,7/31/12 10:00,3,0,1,1,29.52,34.09,66,0.0,7,10,2,160.16666666666666,160.4
3359,7/20/11 11:00,3,0,1,1,32.8,39.395,63,6.0032,7,11,3,176.0,189.72
3360,7/27/11 11:00,3,0,1,1,32.8,34.85,31,0.0,7,11,3,176.0,189.72
3361,7/25/12 11:00,3,0,1,1,31.16,33.335,33,0.0,7,11,3,176.0,189.72
3362,7/21/11 11:00,3,0,1,2,35.26,44.695,63,19.9995,7,11,4,193.0,189.72
3363,7/28/11 11:00,3,0,1,1,34.44,40.91,56,19.0012,7,11,4,193.0,189.72
3364,7/26/12 11:00,3,0,1,1,32.8,40.15,66,15.0013,7,11,4,193.0,189.72
3365,7/22/11 11:00,3,0,1,1,36.9,44.695,50,7.0015,7,11,5,222.0,189.72
3366,7/29/11 11:00,3,0,1,1,37.72,43.94,40,19.9995,7,11,5,222.0,189.72
3367,7/20/12 11:00,3,0,1,3,29.52,34.85,74,12.998,7,11,5,222.0,189.72
3368,7/27/12 11:00,3,0,1,1,34.44,38.635,47,22.0028,7,11,5,222.0,189.72
3369,7/25/11 11:00,3,0,1,2,34.44,41.665,59,12.998,7,11,1,173.6,189.72
