,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count_x,month,weekday,hour,count_y,dif
6502,8/7/2012 20:00,3,0,1,2,30.34,34.85,70,8.9981,74,374,448,8,2,20,348.8,99.19999999999999
6503,8/14/2012 20:00,3,0,1,1,30.34,35.605,74,15.0013,65,371,436,8,2,20,348.8,87.19999999999999
6504,8/2/2011 21:00,3,0,1,1,32.8,37.12,52,15.0013,53,201,254,8,2,21,264.8,-10.800000000000011
6505,8/9/2011 21:00,3,0,1,1,31.98,34.85,46,16.9979,46,184,230,8,2,21,264.8,-34.80000000000001
6506,8/16/2011 21:00,3,0,1,1,29.52,33.335,54,0.0,38,177,215,8,2,21,264.8,-49.80000000000001
6507,8/7/2012 21:00,3,0,1,2,29.52,34.85,74,0.0,70,247,317,8,2,21,264.8,52.19999999999999
6508,8/14/2012 21:00,3,0,1,1,30.34,34.09,62,15.0013,56,252,308,8,2,21,264.8,43.19999999999999
6509,8/2/2011 22:00,3,0,1,2,31.98,37.12,59,11.0014,22,169,191,8,2,22,182.2,8.800000000000011
6510,8/9/2011 22:00,3,0,1,1,31.98,34.85,46,19.9995,28,127,155,8,2,22,182.2,-27.19999999999999
6511,8/16/2011 22:00,3,0,1,1,28.7,32.575,61,0.0,31,121,152,8,2,22,182.2,-30.19999999999999
6512,8/7/2012 22:00,3,0,1,1,29.52,34.85,74,7.0015,43,181,224,8,2,22,182.2,41.80000000000001
6513,8/14/2012 22:00,3,0,1,1,29.52,34.09,66,6.0032,28,161,189,8,2,22,182.2,6.800000000000011
6514,8/2/2011 23:00,3,0,1,2,32.8,37.12,49,11.0014,29,103,132,8,2,23,117.8,14.200000000000003
6515,8/9/2011 23:00,3,0,1,1,31.16,34.09,48,19.0012,22,53,75,8,2,23,117.8,-42.8
6516,8/16/2011 23:00,3,0,1,1,27.06,31.06,65,8.9981,20,57,77,8,2,23,117.8,-40.8
6517,8/7/2012 23:00,3,0,1,1,29.52,34.85,79,0.0,18,120,138,8,2,23,117.8,20.200000000000003
6518,8/14/2012 23:00,3,0,1,1,29.52,34.09,66,11.0014,53,114,167,8,2,23,117.8,49.2
6519,8/3/2011 0:00,3,0,1,2,32.8,37.12,49,11.0014,11,32,43,8,3,0,44.833333333333336,-1.8333333333333357
6520,8/10/2011 0:00,3,0,1,1,30.34,33.335,51,15.0013,19,18,37,8,3,0,44.833333333333336,-7.833333333333336
6521,8/17/2011 0:00,3,0,1,1,27.06,31.06,69,6.0032,8,16,24,8,3,0,44.833333333333336,-20.833333333333336
6522,8/1/2012 0:00,3,0,1,1,27.88,31.82,79,11.0014,3,44,47,8,3,0,44.833333333333336,2.1666666666666643
6523,8/8/2012 0:00,3,0,1,1,28.7,33.335,84,0.0,12,46,58,8,3,0,44.833333333333336,13.166666666666664
6524,8/15/2012 0:00,3,0,1,1,28.7,32.575,61,12.998,8,52,60,8,3,0,44.833333333333336,15.166666666666664
6525,8/3/2011 1:00,3,0,1,2,31.98,35.605,52,11.0014,7,9,16,8,3,1,23.333333333333332,-7.333333333333332
6526,8/10/2011 1:00,3,0,1,1,29.52,33.335,54,12.998,7,10,17,8,3,1,23.333333333333332,-6.333333333333332
6527,8/17/2011 1:00,3,0,1,1,26.24,30.305,73,11.0014,2,12,14,8,3,1,23.333333333333332,-9.333333333333332
6528,8/1/2012 1:00,3,0,1,1,27.06,30.305,83,6.0032,5,28,33,8,3,1,23.333333333333332,9.666666666666668
6529,8/8/2012 1:00,3,0,1,1,29.52,34.85,79,0.0,3,20,23,8,3,1,23.333333333333332,-0.33333333333333215
6530,8/15/2012 1:00,3,0,1,1,28.7,32.575,61,0.0,6,31,37,8,3,1,23.333333333333332,13.666666666666668
6531,8/3/2011 2:00,3,0,1,2,31.98,35.605,49,11.0014,2,9,11,8,3,2,9.166666666666666,1.833333333333334
6532,8/10/2011 2:00,3,0,1,1,29.52,33.335,54,11.0014,1,10,11,8,3,2,9.166666666666666,1.833333333333334
6533,8/17/2011 2:00,3,0,1,1,27.06,31.06,69,0.0,0,6,6,8,3,2,9.166666666666666,-3.166666666666666
6534,8/1/2012 2:00,3,0,1,1,26.24,28.79,83,7.0015,0,13,13,8,3,2,9.166666666666666,3.833333333333334
6535,8/8/2012 2:00,3,0,1,1,28.7,33.335,84,0.0,1,5,6,8,3,2,9.166666666666666,-3.166666666666666
6536,8/15/2012 2:00,3,0,1,1,27.88,31.82,65,0.0,1,7,8,8,3,2,9.166666666666666,-1.166666666666666
6537,8/3/2011 3:00,3,0,1,2,31.16,34.85,55,6.0032,0,4,4,8,3,3,6.333333333333333,-2.333333333333333
6538,8/10/2011 3:00,3,0,1,1,28.7,32.575,58,11.0014,1,3,4,8,3,3,6.333333333333333,-2.333333333333333
6539,8/17/2011 3:00,3,0,1,1,26.24,29.545,78,0.0,1,4,5,8,3,3,6.333333333333333,-1.333333333333333
6540,8/1/2012 3:00,3,0,1,1,26.24,28.79,83,7.0015,0,7,7,8,3,3,6.333333333333333,0.666666666666667
6541,8/8/2012 3:00,3,0,1,1,28.7,33.335,84,0.0,1,6,7,8,3,3,6.333333333333333,0.666666666666667
6542,8/15/2012 3:00,3,0,1,1,27.06,31.06,74,7.0015,1,10,11,8,3,3,6.333333333333333,4.666666666666667
6543,8/3/2011 4:00,3,0,1,2,31.16,34.85,52,11.0014,0,7,7,8,3,4,5.333333333333333,1.666666666666667
6544,8/10/2011 4:00,3,0,1,1,28.7,32.575,54,8.9981,1,4,5,8,3,4,5.333333333333333,-0.33333333333333304
6545,8/17/2011 4:00,3,0,1,1,26.24,30.305,73,0.0,0,5,5,8,3,4,5.333333333333333,-0.33333333333333304
6546,8/1/2012 4:00,3,0,1,2,26.24,29.545,78,8.9981,1,3,4,8,3,4,5.333333333333333,-1.333333333333333
6547,8/8/2012 4:00,3,0,1,1,28.7,33.335,84,0.0,1,6,7,8,3,4,5.333333333333333,1.666666666666667
6548,8/15/2012 4:00,3,0,1,1,26.24,28.79,83,7.0015,0,4,4,8,3,4,5.333333333333333,-1.333333333333333
6549,8/3/2011 5:00,3,0,1,2,31.16,34.85,55,6.0032,2,22,24,8,3,5,35.833333333333336,-11.833333333333336
6550,8/10/2011 5:00,3,0,1,1,27.88,31.82,61,6.0032,2,30,32,8,3,5,35.833333333333336,-3.8333333333333357
6551,8/17/2011 5:00,3,0,1,1,26.24,30.305,73,0.0,0,28,28,8,3,5,35.833333333333336,-7.833333333333336
6552,8/1/2012 5:00,3,0,1,2,26.24,29.545,78,8.9981,3,46,49,8,3,5,35.833333333333336,13.166666666666664
6553,8/8/2012 5:00,3,0,1,2,27.88,31.82,89,11.0014,3,40,43,8,3,5,35.833333333333336,7.166666666666664
6554,8/15/2012 5:00,3,0,1,1,26.24,29.545,78,7.0015,4,35,39,8,3,5,35.833333333333336,3.1666666666666643
6555,8/3/2011 6:00,3,0,1,3,29.52,34.09,66,32.9975,9,101,110,8,3,6,144.0,-34.0
6556,8/10/2011 6:00,3,0,1,1,27.88,31.82,61,0.0,9,110,119,8,3,6,144.0,-25.0
6557,8/17/2011 6:00,3,0,1,1,25.42,29.545,78,0.0,4,101,105,8,3,6,144.0,-39.0
6558,8/1/2012 6:00,3,0,1,1,26.24,29.545,78,8.9981,6,179,185,8,3,6,144.0,41.0
6559,8/8/2012 6:00,3,0,1,2,28.7,33.335,84,11.0014,4,169,173,8,3,6,144.0,29.0
6560,8/15/2012 6:00,3,0,1,1,26.24,29.545,78,7.0015,12,160,172,8,3,6,144.0,28.0
6561,8/3/2011 7:00,3,0,1,2,30.34,33.335,51,15.0013,19,252,271,8,3,7,390.8333333333333,-119.83333333333331
6562,8/10/2011 7:00,3,0,1,1,28.7,32.575,58,6.0032,16,289,305,8,3,7,390.8333333333333,-85.83333333333331
6563,8/17/2011 7:00,3,0,1,1,27.06,31.06,65,6.0032,12,296,308,8,3,7,390.8333333333333,-82.83333333333331
6564,8/1/2012 7:00,3,0,1,2,26.24,28.79,83,8.9981,19,468,487,8,3,7,390.8333333333333,96.16666666666669
6565,8/8/2012 7:00,3,0,1,2,28.7,33.335,84,11.0014,24,458,482,8,3,7,390.8333333333333,91.16666666666669
6566,8/15/2012 7:00,3,0,1,2,27.06,31.06,69,12.998,25,467,492,8,3,7,390.8333333333333,101.16666666666669
6567,8/3/2011 8:00,3,0,1,2,30.34,33.335,51,11.0014,29,408,437,8,3,8,570.5,-133.5
6568,8/10/2011 8:00,3,0,1,1,30.34,33.335,51,12.998,38,361,399,8,3,8,570.5,-171.5
6569,8/17/2011 8:00,3,0,1,1,28.7,32.575,54,11.0014,35,452,487,8,3,8,570.5,-83.5
6570,8/1/2012 8:00,3,0,1,2,27.06,30.305,78,12.998,32,649,681,8,3,8,570.5,110.5
6571,8/8/2012 8:00,3,0,1,2,30.34,36.365,72,6.0032,48,689,737,8,3,8,570.5,166.5
6572,8/15/2012 8:00,3,0,1,2,28.7,32.575,65,19.0012,40,642,682,8,3,8,570.5,111.5
6573,8/3/2011 9:00,3,0,1,2,30.34,34.09,55,12.998,23,172,195,8,3,9,273.6666666666667,-78.66666666666669
6574,8/10/2011 9:00,3,0,1,1,31.16,34.09,48,15.0013,32,148,180,8,3,9,273.6666666666667,-93.66666666666669
6575,8/17/2011 9:00,3,0,1,1,30.34,33.335,48,6.0032,31,178,209,8,3,9,273.6666666666667,-64.66666666666669
6576,8/1/2012 9:00,3,0,1,2,27.88,31.82,74,6.0032,34,316,350,8,3,9,273.6666666666667,76.33333333333331
6577,8/8/2012 9:00,3,0,1,2,31.16,36.365,66,0.0,33,308,341,8,3,9,273.6666666666667,67.33333333333331
6578,8/15/2012 9:00,3,0,1,2,29.52,34.09,62,12.998,57,310,367,8,3,9,273.6666666666667,93.33333333333331
6579,8/3/2011 10:00,3,0,1,3,30.34,34.09,58,6.0032,9,59,68,8,3,10,163.66666666666666,-95.66666666666666
6580,8/10/2011 10:00,3,0,1,1,32.8,36.365,43,15.0013,41,72,113,8,3,10,163.66666666666666,-50.66666666666666
6581,8/17/2011 10:00,3,0,1,1,31.16,34.09,43,6.0032,27,91,118,8,3,10,163.66666666666666,-45.66666666666666
6582,8/1/2012 10:00,3,0,1,1,29.52,34.09,66,6.0032,61,175,236,8,3,10,163.66666666666666,72.33333333333334
6583,8/8/2012 10:00,3,0,1,2,32.8,37.12,52,8.9981,63,151,214,8,3,10,163.66666666666666,50.33333333333334
6584,8/15/2012 10:00,3,0,1,2,29.52,34.09,62,12.998,70,163,233,8,3,10,163.66666666666666,69.33333333333334
6585,8/3/2011 11:00,3,0,1,2,30.34,34.09,58,7.0015,29,93,122,8,3,11,184.5,-62.5
6586,8/10/2011 11:00,3,0,1,1,32.8,35.605,41,26.0027,54,95,149,8,3,11,184.5,-35.5
6587,8/17/2011 11:00,3,0,1,1,31.98,34.85,43,7.0015,20,108,128,8,3,11,184.5,-56.5
6588,8/1/2012 11:00,3,0,1,1,31.16,35.605,58,6.0032,54,180,234,8,3,11,184.5,49.5
6589,8/8/2012 11:00,3,0,1,2,32.8,37.12,52,0.0,80,159,239,8,3,11,184.5,54.5
6590,8/15/2012 11:00,3,0,1,2,30.34,34.09,58,12.998,80,155,235,8,3,11,184.5,50.5
6591,8/3/2011 12:00,3,0,1,3,31.16,34.85,55,8.9981,19,142,161,8,3,12,243.5,-82.5
6592,8/10/2011 12:00,3,0,1,1,33.62,36.365,38,19.9995,74,166,240,8,3,12,243.5,-3.5
6593,8/17/2011 12:00,3,0,1,1,32.8,36.365,43,19.0012,26,163,189,8,3,12,243.5,-54.5
6594,8/1/2012 12:00,3,0,1,1,32.8,37.12,49,7.0015,75,209,284,8,3,12,243.5,40.5
6595,8/8/2012 12:00,3,0,1,2,32.8,37.12,52,0.0,63,217,280,8,3,12,243.5,36.5
6596,8/15/2012 12:00,3,0,1,1,30.34,34.09,55,15.0013,77,230,307,8,3,12,243.5,63.5
6597,8/3/2011 13:00,3,0,1,2,31.16,35.605,58,15.0013,37,107,144,8,3,13,233.0,-89.0
6598,8/10/2011 13:00,3,0,1,1,33.62,36.365,38,19.0012,41,150,191,8,3,13,233.0,-42.0
6599,8/17/2011 13:00,3,0,1,1,32.8,35.605,41,12.998,38,138,176,8,3,13,233.0,-57.0
6600,8/1/2012 13:00,3,0,1,1,32.8,37.12,52,11.0014,59,221,280,8,3,13,233.0,47.0
6601,8/8/2012 13:00,3,0,1,2,32.8,37.12,52,0.0,101,212,313,8,3,13,233.0,80.0
6602,8/15/2012 13:00,3,0,1,2,31.98,35.605,49,12.998,88,206,294,8,3,13,233.0,61.0
6603,8/3/2011 14:00,3,0,1,2,31.16,35.605,58,15.0013,43,104,147,8,3,14,211.83333333333334,-64.83333333333334
6604,8/10/2011 14:00,3,0,1,1,34.44,36.365,34,22.0028,62,116,178,8,3,14,211.83333333333334,-33.83333333333334
6605,8/17/2011 14:00,3,0,1,1,33.62,36.365,36,11.0014,54,138,192,8,3,14,211.83333333333334,-19.833333333333343
6606,8/1/2012 14:00,3,0,1,1,33.62,37.88,46,11.0014,88,175,263,8,3,14,211.83333333333334,51.16666666666666
6607,8/8/2012 14:00,3,0,1,2,32.8,37.12,52,16.9979,63,173,236,8,3,14,211.83333333333334,24.166666666666657
6608,8/15/2012 14:00,3,0,1,2,31.16,34.85,52,19.9995,94,161,255,8,3,14,211.83333333333334,43.16666666666666
6609,8/3/2011 15:00,3,0,1,2,28.7,33.335,79,8.9981,31,87,118,8,3,15,218.33333333333334,-100.33333333333334
6610,8/10/2011 15:00,3,0,1,1,35.26,37.12,30,22.0028,53,141,194,8,3,15,218.33333333333334,-24.333333333333343
6611,8/17/2011 15:00,3,0,1,1,32.8,36.365,43,8.9981,42,117,159,8,3,15,218.33333333333334,-59.33333333333334
6612,8/1/2012 15:00,3,0,1,1,33.62,37.88,46,11.0014,89,206,295,8,3,15,218.33333333333334,76.66666666666666
6613,8/8/2012 15:00,3,0,1,2,34.44,37.88,44,12.998,110,168,278,8,3,15,218.33333333333334,59.66666666666666
6614,8/15/2012 15:00,3,0,1,1,31.16,34.85,52,16.9979,70,196,266,8,3,15,218.33333333333334,47.66666666666666
6615,8/3/2011 16:00,3,0,1,3,27.88,31.82,79,0.0,21,129,150,8,3,16,347.1666666666667,-197.16666666666669
6616,8/10/2011 16:00,3,0,1,1,35.26,37.12,26,19.9995,76,206,282,8,3,16,347.1666666666667,-65.16666666666669
6617,8/17/2011 16:00,3,0,1,1,33.62,37.12,43,15.0013,62,238,300,8,3,16,347.1666666666667,-47.166666666666686
6618,8/1/2012 16:00,3,0,1,1,32.8,37.88,55,19.0012,93,386,479,8,3,16,347.1666666666667,131.83333333333331
6619,8/8/2012 16:00,3,0,1,2,32.8,37.12,49,19.0012,113,328,441,8,3,16,347.1666666666667,93.83333333333331
6620,8/15/2012 16:00,3,0,1,1,31.16,34.09,48,12.998,91,340,431,8,3,16,347.1666666666667,83.83333333333331
6621,8/3/2011 17:00,3,0,1,2,28.7,33.335,79,0.0,47,378,425,8,3,17,684.5,-259.5
6622,8/10/2011 17:00,3,0,1,1,34.44,35.605,26,19.9995,71,513,584,8,3,17,684.5,-100.5
6623,8/17/2011 17:00,3,0,1,1,32.8,37.12,49,15.0013,46,506,552,8,3,17,684.5,-132.5
6624,8/1/2012 17:00,3,0,1,1,32.8,37.12,49,11.0014,103,734,837,8,3,17,684.5,152.5
6625,8/8/2012 17:00,3,0,1,2,32.8,37.88,55,19.0012,107,751,858,8,3,17,684.5,173.5
6626,8/15/2012 17:00,3,0,1,1,30.34,34.09,55,19.0012,102,749,851,8,3,17,684.5,166.5
6627,8/3/2011 18:00,3,0,1,3,28.7,33.335,84,0.0,49,443,492,8,3,18,701.3333333333334,-209.33333333333337
6628,8/10/2011 18:00,3,0,1,1,33.62,35.605,28,19.9995,70,489,559,8,3,18,701.3333333333334,-142.33333333333337
6629,8/17/2011 18:00,3,0,1,1,31.16,34.85,55,16.9979,86,470,556,8,3,18,701.3333333333334,-145.33333333333337
6630,8/1/2012 18:00,3,0,1,3,31.16,35.605,62,15.0013,105,786,891,8,3,18,701.3333333333334,189.66666666666663
6631,8/8/2012 18:00,3,0,1,2,31.98,36.365,55,11.0014,117,745,862,8,3,18,701.3333333333334,160.66666666666663
6632,8/15/2012 18:00,3,0,1,1,30.34,33.335,51,15.0013,80,768,848,8,3,18,701.3333333333334,146.66666666666663
6633,8/3/2011 19:00,3,0,1,3,28.7,33.335,84,0.0,51,270,321,8,3,19,511.3333333333333,-190.33333333333331
6634,8/10/2011 19:00,3,0,1,1,32.8,34.85,26,16.9979,79,334,413,8,3,19,511.3333333333333,-98.33333333333331
6635,8/17/2011 19:00,3,0,1,1,31.16,34.85,55,15.0013,50,297,347,8,3,19,511.3333333333333,-164.33333333333331
6636,8/1/2012 19:00,3,0,1,1,30.34,34.85,66,16.9979,88,564,652,8,3,19,511.3333333333333,140.66666666666669
6637,8/8/2012 19:00,3,0,1,1,31.16,36.365,66,15.0013,119,567,686,8,3,19,511.3333333333333,174.66666666666669
6638,8/15/2012 19:00,3,0,1,1,28.7,32.575,61,8.9981,124,525,649,8,3,19,511.3333333333333,137.66666666666669
6639,8/3/2011 20:00,3,0,1,3,28.7,33.335,84,7.0015,7,80,87,8,3,20,353.1666666666667,-266.1666666666667
6640,8/10/2011 20:00,3,0,1,1,31.16,33.335,31,8.9981,59,253,312,8,3,20,353.1666666666667,-41.166666666666686
6641,8/17/2011 20:00,3,0,1,1,30.34,34.09,58,16.9979,37,243,280,8,3,20,353.1666666666667,-73.16666666666669
6642,8/1/2012 20:00,3,0,1,1,30.34,34.85,66,11.0014,65,448,513,8,3,20,353.1666666666667,159.83333333333331
6643,8/8/2012 20:00,3,0,1,1,30.34,34.85,66,12.998,76,424,500,8,3,20,353.1666666666667,146.83333333333331
6644,8/15/2012 20:00,3,0,1,1,28.7,32.575,61,8.9981,72,355,427,8,3,20,353.1666666666667,73.83333333333331
6645,8/3/2011 21:00,3,0,1,2,27.88,31.82,89,8.9981,7,81,88,8,3,21,257.1666666666667,-169.16666666666669
6646,8/10/2011 21:00,3,0,1,1,31.16,33.335,33,7.0015,47,162,209,8,3,21,257.1666666666667,-48.166666666666686
6647,8/17/2011 21:00,3,0,1,1,29.52,34.09,62,15.0013,38,192,230,8,3,21,257.1666666666667,-27.166666666666686
6648,8/1/2012 21:00,3,0,1,1,29.52,34.09,70,8.9981,36,284,320,8,3,21,257.1666666666667,62.833333333333314
6649,8/8/2012 21:00,3,0,1,1,30.34,34.85,66,7.0015,70,311,381,8,3,21,257.1666666666667,123.83333333333331
6650,8/15/2012 21:00,3,0,1,1,28.7,32.575,61,12.998,49,266,315,8,3,21,257.1666666666667,57.833333333333314
6651,8/3/2011 22:00,3,0,1,3,27.88,31.82,89,7.0015,11,66,77,8,3,22,189.0,-112.0
6652,8/10/2011 22:00,3,0,1,1,30.34,32.575,37,0.0,17,122,139,8,3,22,189.0,-50.0
6653,8/17/2011 22:00,3,0,1,1,28.7,32.575,65,12.998,29,142,171,8,3,22,189.0,-18.0
6654,8/1/2012 22:00,3,0,1,1,29.52,34.09,70,7.0015,37,251,288,8,3,22,189.0,99.0
6655,8/8/2012 22:00,3,0,1,1,29.52,34.85,74,7.0015,35,198,233,8,3,22,189.0,44.0
6656,8/15/2012 22:00,3,0,1,1,28.7,32.575,61,11.0014,29,197,226,8,3,22,189.0,37.0
6657,8/3/2011 23:00,3,0,1,2,27.88,31.82,89,6.0032,4,52,56,8,3,23,115.83333333333333,-59.83333333333333
6658,8/10/2011 23:00,3,0,1,1,30.34,32.575,37,6.0032,14,94,108,8,3,23,115.83333333333333,-7.833333333333329
6659,8/17/2011 23:00,3,0,1,1,28.7,32.575,65,19.0012,20,85,105,8,3,23,115.83333333333333,-10.833333333333329
6660,8/1/2012 23:00,3,0,1,1,28.7,33.335,74,0.0,18,134,152,8,3,23,115.83333333333333,36.16666666666667
6661,8/8/2012 23:00,3,0,1,1,29.52,34.09,70,8.9981,16,120,136,8,3,23,115.83333333333333,20.16666666666667
6662,8/15/2012 23:00,3,0,1,1,27.88,31.82,65,7.0015,18,120,138,8,3,23,115.83333333333333,22.16666666666667
6663,8/4/2011 0:00,3,0,1,2,27.88,31.82,89,6.0032,2,15,17,8,4,0,54.166666666666664,-37.166666666666664
6664,8/11/2011 0:00,3,0,1,1,28.7,31.82,45,7.0015,6,40,46,8,4,0,54.166666666666664,-8.166666666666664
6665,8/18/2011 0:00,3,0,1,1,27.88,31.82,65,8.9981,18,38,56,8,4,0,54.166666666666664,1.8333333333333357
6666,8/2/2012 0:00,3,0,1,1,28.7,33.335,74,0.0,8,55,63,8,4,0,54.166666666666664,8.833333333333336
6667,8/9/2012 0:00,3,0,1,1,29.52,34.85,74,12.998,16,51,67,8,4,0,54.166666666666664,12.833333333333336
6668,8/16/2012 0:00,3,0,1,1,27.06,31.06,69,0.0,13,63,76,8,4,0,54.166666666666664,21.833333333333336
6669,8/4/2011 1:00,3,0,1,2,27.06,29.545,94,6.0032,3,14,17,8,4,1,26.333333333333332,-9.333333333333332
6670,8/11/2011 1:00,3,0,1,1,28.7,31.82,45,8.9981,9,17,26,8,4,1,26.333333333333332,-0.33333333333333215
6671,8/18/2011 1:00,3,0,1,2,27.06,31.06,65,11.0014,13,11,24,8,4,1,26.333333333333332,-2.333333333333332
6672,8/2/2012 1:00,3,0,1,1,27.88,31.82,79,7.0015,6,36,42,8,4,1,26.333333333333332,15.666666666666668
6673,8/9/2012 1:00,3,0,1,1,28.7,33.335,79,8.9981,5,23,28,8,4,1,26.333333333333332,1.6666666666666679
6674,8/16/2012 1:00,3,0,1,1,26.24,30.305,73,0.0,3,18,21,8,4,1,26.333333333333332,-5.333333333333332
6675,8/4/2011 2:00,3,0,1,2,27.06,29.545,94,6.0032,2,5,7,8,4,2,10.666666666666666,-3.666666666666666
6676,8/11/2011 2:00,3,0,1,1,27.06,31.06,54,8.9981,3,8,11,8,4,2,10.666666666666666,0.3333333333333339
6677,8/18/2011 2:00,3,0,1,1,27.06,31.06,65,15.0013,2,4,6,8,4,2,10.666666666666666,-4.666666666666666
6678,8/2/2012 2:00,3,0,1,1,27.06,30.305,83,6.0032,3,8,11,8,4,2,10.666666666666666,0.3333333333333339
6679,8/9/2012 2:00,3,0,1,1,28.7,33.335,84,6.0032,2,12,14,8,4,2,10.666666666666666,3.333333333333334
6680,8/16/2012 2:00,3,0,1,1,26.24,30.305,69,12.998,0,15,15,8,4,2,10.666666666666666,4.333333333333334
6681,8/4/2011 3:00,3,0,1,3,27.06,29.545,94,6.0032,0,3,3,8,4,3,5.666666666666667,-2.666666666666667
6682,8/11/2011 3:00,3,0,1,1,26.24,31.06,57,8.9981,2,7,9,8,4,3,5.666666666666667,3.333333333333333
6683,8/18/2011 3:00,3,0,1,1,27.06,31.06,69,19.0012,0,6,6,8,4,3,5.666666666666667,0.33333333333333304
6684,8/2/2012 3:00,3,0,1,1,27.06,30.305,83,0.0,0,6,6,8,4,3,5.666666666666667,0.33333333333333304
6685,8/9/2012 3:00,3,0,1,1,27.88,31.82,83,6.0032,1,5,6,8,4,3,5.666666666666667,0.33333333333333304
6686,8/16/2012 3:00,3,0,1,1,25.42,29.545,73,16.9979,0,4,4,8,4,3,5.666666666666667,-1.666666666666667
6687,8/4/2011 4:00,3,0,1,2,27.88,31.82,89,0.0,0,7,7,8,4,4,7.5,-0.5
6688,8/11/2011 4:00,3,0,1,1,26.24,31.06,57,11.0014,1,4,5,8,4,4,7.5,-2.5
6689,8/18/2011 4:00,3,0,1,1,26.24,30.305,73,15.0013,0,9,9,8,4,4,7.5,1.5
6690,8/2/2012 4:00,3,0,1,1,27.06,30.305,83,0.0,0,9,9,8,4,4,7.5,1.5
6691,8/9/2012 4:00,3,0,1,2,27.88,31.82,89,8.9981,0,10,10,8,4,4,7.5,2.5
6692,8/16/2012 4:00,3,0,1,1,25.42,29.545,73,15.0013,2,3,5,8,4,4,7.5,-2.5
6693,8/4/2011 5:00,3,0,1,2,27.88,31.82,89,0.0,3,17,20,8,4,5,31.833333333333332,-11.833333333333332
6694,8/11/2011 5:00,3,0,1,1,26.24,31.06,61,12.998,2,23,25,8,4,5,31.833333333333332,-6.833333333333332
6695,8/18/2011 5:00,3,0,1,1,26.24,29.545,78,19.0012,0,27,27,8,4,5,31.833333333333332,-4.833333333333332
6696,8/2/2012 5:00,3,0,1,1,27.06,29.545,89,8.9981,4,37,41,8,4,5,31.833333333333332,9.166666666666668
6697,8/9/2012 5:00,3,0,1,2,27.06,29.545,94,0.0,4,37,41,8,4,5,31.833333333333332,9.166666666666668
6698,8/16/2012 5:00,3,0,1,1,24.6,28.79,78,11.0014,7,30,37,8,4,5,31.833333333333332,5.166666666666668
6699,8/4/2011 6:00,3,0,1,2,27.88,31.82,89,19.9995,7,90,97,8,4,6,136.83333333333334,-39.83333333333334
6700,8/11/2011 6:00,3,0,1,1,25.42,30.305,65,11.0014,5,101,106,8,4,6,136.83333333333334,-30.833333333333343
6701,8/18/2011 6:00,3,0,1,2,26.24,29.545,78,16.9979,6,97,103,8,4,6,136.83333333333334,-33.83333333333334
6702,8/2/2012 6:00,3,0,1,1,27.06,30.305,83,0.0,6,177,183,8,4,6,136.83333333333334,46.16666666666666
6703,8/9/2012 6:00,3,0,1,1,27.06,30.305,83,11.0014,5,162,167,8,4,6,136.83333333333334,30.166666666666657
6704,8/16/2012 6:00,3,0,1,1,24.6,28.79,78,11.0014,3,162,165,8,4,6,136.83333333333334,28.166666666666657
6705,8/4/2011 7:00,3,0,1,2,27.88,31.82,89,19.9995,11,271,282,8,4,7,384.8333333333333,-102.83333333333331
6706,8/11/2011 7:00,3,0,1,1,27.06,31.06,54,8.9981,15,292,307,8,4,7,384.8333333333333,-77.83333333333331
6707,8/18/2011 7:00,3,0,1,1,26.24,29.545,78,19.9995,19,289,308,8,4,7,384.8333333333333,-76.83333333333331
6708,8/2/2012 7:00,3,0,1,1,28.7,33.335,79,0.0,21,452,473,8,4,7,384.8333333333333,88.16666666666669
6709,8/9/2012 7:00,3,0,1,2,28.7,33.335,84,11.0014,24,451,475,8,4,7,384.8333333333333,90.16666666666669
6710,8/16/2012 7:00,3,0,1,1,26.24,30.305,69,15.0013,16,448,464,8,4,7,384.8333333333333,79.16666666666669
6711,8/4/2011 8:00,3,0,1,2,28.7,32.575,82,23.9994,29,369,398,8,4,8,554.5,-156.5
6712,8/11/2011 8:00,3,0,1,1,28.7,31.82,45,11.0014,29,361,390,8,4,8,554.5,-164.5
6713,8/18/2011 8:00,3,0,1,1,27.06,31.06,74,19.0012,27,393,420,8,4,8,554.5,-134.5
6714,8/2/2012 8:00,3,0,1,1,29.52,34.85,74,7.0015,21,718,739,8,4,8,554.5,184.5
6715,8/9/2012 8:00,3,0,1,1,29.52,34.85,74,7.0015,28,670,698,8,4,8,554.5,143.5
6716,8/16/2012 8:00,3,0,1,1,27.88,31.82,61,12.998,33,649,682,8,4,8,554.5,127.5
6717,8/4/2011 9:00,3,0,1,1,29.52,34.85,74,22.0028,25,162,187,8,4,9,274.1666666666667,-87.16666666666669
6718,8/11/2011 9:00,3,0,1,1,29.52,32.575,39,15.0013,31,166,197,8,4,9,274.1666666666667,-77.16666666666669
6719,8/18/2011 9:00,3,0,1,1,29.52,34.09,66,16.9979,42,186,228,8,4,9,274.1666666666667,-46.166666666666686
6720,8/2/2012 9:00,3,0,1,1,31.16,36.365,66,7.0015,31,312,343,8,4,9,274.1666666666667,68.83333333333331
6721,8/9/2012 9:00,3,0,1,1,31.16,36.365,66,11.0014,54,299,353,8,4,9,274.1666666666667,78.83333333333331
6722,8/16/2012 9:00,3,0,1,1,29.52,33.335,54,7.0015,41,296,337,8,4,9,274.1666666666667,62.833333333333314
